draft_id,player_name,draft_season,round_number,round_pick,overall_pick,team_id,team_city,team_name,team_abbreviation,organization,organization_type,position,height_wo_shoes,height_wo_shoes_ft_in,height_w_shoes,height_w_shoes_ft_in,weight,wingspan,wingspan_ft_in,standing_reach,standing_reach_ft_in,body_fat_pct,hand_length,hand_width,standing_vertical_leap,max_vertical_leap,lane_agility_time,modified_lane_agility_time,three_quarter_sprint
1631114,Jalen Williams,2022,1,12,12,1610612760,Oklahoma City,Thunder,OKC,Santa Clara,[College/University],SG,76.5,6' 4.50'',77.75,6' 5.75'',209.2,86.25,7' 2.25'',105.5,8' 9.50'',8.9,8.5,9.5,33.5,39.0,11.13,3.17,3.11
1631105,Jalen Duren,2022,1,13,13,1610612766,Charlotte,Hornets,CHA,Memphis,[College/University],C,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630534,Ochai Agbaji,2022,1,14,14,1610612739,Cleveland,Cavaliers,CLE,Kansas,[College/University],SG,76.5,6' 4.50'',77.75,6' 5.75'',216.8,82.25,6' 10.25'',104.0,8' 8.00'',5.4,8.75,9.5,32.0,39.0,10.77,3.11,3.13
1631109,Mark Williams,2022,1,15,15,1610612766,Charlotte,Hornets,CHA,Duke,[College/University],C,84.0,7' 0.00'',86.0,7' 2.00'',242.4,90.5,7' 6.50'',117.0,9' 9.00'',5.4,9.0,9.75,0.0,0.0,0.0,0.0,0.0
1631100,AJ Griffin,2022,1,16,16,1610612737,Atlanta,Hawks,ATL,Duke,[College/University],SF,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1631106,Tari Eason,2022,1,17,17,1610612745,Houston,Rockets,HOU,Louisiana State,[College/University],PF,78.75,6' 6.75'',80.0,6' 8.00'',217.4,86.0,7' 2.00'',107.5,8' 11.50'',5.9,9.25,11.0,0.0,0.0,0.0,0.0,0.0
1631207,Dalen Terry,2022,1,18,18,1610612741,Chicago,Bulls,CHI,Arizona State,[College/University],SG,78.0,6' 6.00'',79.25,6' 7.25'',195.2,84.75,7' 0.75'',106.0,8' 10.00'',5.4,8.5,9.0,0.0,0.0,0.0,0.0,0.0
1631222,Jake LaRavia,2022,1,19,19,1610612750,Minnesota,Timberwolves,MIN,Wake Forest,[College/University],PF,78.75,6' 6.75'',80.0,6' 8.00'',227.2,81.5,6' 9.50'',104.0,8' 8.00'',9.0,8.5,10.25,27.5,34.0,10.58,2.89,3.37
1631103,Malaki Branham,2022,1,20,20,1610612759,San Antonio,Spurs,SAS,Ohio State,[College/University],SG,76.0,6' 4.00'',77.5,6' 5.50'',194.8,82.0,6' 10.00'',102.5,8' 6.50'',6.1,8.5,9.75,29.0,35.0,11.38,3.09,3.17
1631128,Christian Braun,2022,1,21,21,1610612743,Denver,Nuggets,DEN,Kansas,[College/University],SG,77.5,6' 5.50'',79.0,6' 7.00'',209.2,78.5,6' 6.50'',99.5,8' 3.50'',6.2,8.0,8.5,33.5,40.0,11.0,3.13,3.16
1631117,Walker Kessler,2022,1,22,22,1610612763,Memphis,Grizzlies,MEM,Auburn,[College/University],C,84.25,7' 0.25'',85.0,7' 1.00'',256.0,88.25,7' 4.25'',113.0,9' 5.00'',14.7,8.5,8.5,0.0,0.0,0.0,0.0,0.0
1631223,David Roddy,2022,1,23,23,1610612755,Philadelphia,76ers,PHI,Colorado State,[College/University],PF,76.5,6' 4.50'',78.0,6' 6.00'',260.8,83.5,6' 11.50'',105.0,8' 9.00'',11.6,8.75,10.0,27.0,35.5,10.75,3.1,3.22
1630699,MarJon Beauchamp,2022,1,24,24,1610612749,Milwaukee,Bucks,MIL,Ignite (G League),[Other Team/Club],SG,77.25,6' 5.25'',78.5,6' 6.50'',196.6,84.75,7' 0.75'',106.0,8' 10.00'',5.3,9.0,9.0,0.0,0.0,0.0,0.0,0.0
1631104,Blake Wesley,2022,1,25,25,1610612759,San Antonio,Spurs,SAS,Notre Dame,[College/University],SG,75.0,6' 3.00'',76.25,6' 4.25'',187.2,81.25,6' 9.25'',103.0,8' 7.00'',5.6,8.25,9.0,30.0,36.0,11.55,3.25,3.21
1631111,Wendell Moore Jr.,2022,1,26,26,1610612742,Dallas,Mavericks,DAL,Duke,[College/University],SG,76.25,6' 4.25'',77.5,6' 5.50'',217.2,84.5,7' 0.50'',101.0,8' 5.00'',7.5,8.75,10.25,32.5,38.5,10.94,3.21,3.3
1631107,Nikola Jovic,2022,1,27,27,1610612748,Miami,Heat,MIA,KK Mega Leks (Serbia),[Other Team/Club],SF,81.5,6' 9.50'',83.0,6' 11.00'',222.6,84.25,7' 0.25'',108.5,9' 0.50'',7.4,8.75,9.75,0.0,0.0,0.0,0.0,0.0
1631116,Patrick Baldwin Jr.,2022,1,28,28,1610612744,Golden State,Warriors,GSW,Wisconsin-Milwaukee,[College/University],SF,81.25,6' 9.25'',82.25,6' 10.25'',230.8,85.75,7' 1.75'',110.5,9' 2.50'',8.9,8.75,9.5,23.5,26.5,12.25,3.3,3.45
1631102,TyTy Washington Jr.,2022,1,29,29,1610612763,Memphis,Grizzlies,MEM,Kentucky,[College/University],SG,74.25,6' 2.25'',75.75,6' 3.75'',196.4,80.0,6' 8.00'',99.5,8' 3.50'',12.0,8.5,9.25,0.0,0.0,0.0,0.0,0.0
1631212,Peyton Watson,2022,1,30,30,1610612760,Oklahoma City,Thunder,OKC,California-Los Angeles,[College/University],SF,78.75,6' 6.75'',80.0,6' 8.00'',203.4,84.5,7' 0.50'',107.5,8' 11.50'',5.2,8.5,9.5,28.0,33.5,11.03,3.24,3.28
1629614,Andrew Nembhard,2022,2,1,31,1610612754,Indiana,Pacers,IND,Gonzaga,[College/University],PG,75.0,6' 3.00'',76.5,6' 4.50'',195.6,77.75,6' 5.75'',99.0,8' 3.00'',4.4,8.0,9.5,26.5,35.0,10.46,3.02,3.26
1631132,Christian Koloko,2022,2,3,33,1610612761,Toronto,Raptors,TOR,Arizona,[College/University],C,82.75,6' 10.75'',84.0,7' 0.00'',221.0,89.25,7' 5.25'',113.0,9' 5.00'',5.7,9.0,10.75,28.0,33.5,11.3,3.19,3.27
1631119,Jaylin Williams,2022,2,4,34,1610612760,Oklahoma City,Thunder,OKC,Arkansas,[College/University],C,80.75,6' 8.75'',82.0,6' 10.00'',236.6,85.0,7' 1.00'',108.5,9' 0.50'',8.0,8.5,10.5,24.5,30.0,11.64,3.1,3.5
1631108,Max Christie,2022,2,5,35,1610612747,Los Angeles,Lakers,LAL,Michigan State,[College/University],SG,76.25,6' 4.25'',77.75,6' 5.75'',189.2,80.75,6' 8.75'',102.5,8' 6.50'',4.8,8.0,8.5,32.0,37.5,10.82,3.02,3.07
1630629,Gabriele Procida,2022,2,6,36,1610612757,Portland,Trail Blazers,POR,Fortitudo Pallacanestro Bologna (Italy),[Other Team/Club],SG-SF,77.75,6' 5.75'',79.75,6' 7.75'',192.8,80.0,6' 8.00'',106.0,8' 10.00'',3.8,8.0,9.25,29.5,35.0,11.02,3.14,3.07
1630702,Jaden Hardy,2022,2,7,37,1610612758,Sacramento,Kings,SAC,Ignite (G League),[Other Team/Club],SG,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1631113,Kennedy Chandler,2022,2,8,38,1610612759,San Antonio,Spurs,SAS,Tennessee,[College/University],PG,71.5,5' 11.50'',72.5,6' 0.50'',172.2,77.25,6' 5.25'',97.0,8' 1.00'',4.4,8.5,9.5,31.0,41.5,10.73,2.89,0.0
1631215,Khalifa Diop,2022,2,9,39,1610612739,Cleveland,Cavaliers,CLE,CB Gran Canaria (Spain),[Other Team/Club],C,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1631121,Bryce McGowens,2022,2,10,40,1610612750,Minnesota,Timberwolves,MIN,Nebraska,[College/University],SG,77.25,6' 5.25'',78.5,6' 6.50'',181.2,80.75,6' 8.75'',103.5,8' 7.50'',5.4,8.75,9.5,29.5,34.0,11.12,3.16,3.27
1630604,E.J. Liddell,2022,2,11,41,1610612740,New Orleans,Pelicans,NOP,Ohio State,[College/University],PF,77.5,6' 5.50'',79.0,6' 7.00'',243.0,83.75,6' 11.75'',103.5,8' 7.50'',12.2,8.25,9.25,35.5,38.0,11.11,3.23,3.26
1631211,Trevor Keels,2022,2,12,42,1610612752,New York,Knicks,NYK,Duke,[College/University],SG,75.25,6' 3.25'',76.75,6' 4.75'',223.8,79.25,6' 7.25'',101.0,8' 5.00'',13.5,8.25,9.0,24.5,31.0,11.33,3.32,3.27
1631217,Moussa Diabate,2022,2,13,43,1610612746,LA,Clippers,LAC,Michigan,[College/University],C,81.25,6' 9.25'',82.25,6' 10.25'',216.6,86.5,7' 2.50'',109.5,9' 1.50'',2.7,8.5,10.5,29.0,36.5,11.16,2.9,3.26
1631157,Ryan Rollins,2022,2,14,44,1610612737,Atlanta,Hawks,ATL,Toledo,[College/University],SG,74.0,6' 2.00'',75.25,6' 3.25'',179.2,81.75,6' 9.75'',100.5,8' 4.50'',5.0,8.0,8.5,30.5,36.5,11.26,3.28,3.07
1631130,Ismael Kamagate,2022,2,16,46,1610612765,Detroit,Pistons,DET,Paris (France),[Other Team/Club],PF,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1631112,Kendall Brown,2022,2,18,48,1610612750,Minnesota,Timberwolves,MIN,Baylor,[College/University],SF,78.25,6' 6.25'',79.5,6' 7.50'',201.2,83.0,6' 11.00'',103.0,8' 7.00'',4.9,9.0,9.0,31.5,41.0,11.57,3.05,3.29
1631164,Matteo Spagnolo,2022,2,20,50,1610612750,Minnesota,Timberwolves,MIN,Vanoli Cremona (Italy),[Other Team/Club],PG,76.0,6' 4.00'',77.5,6' 5.50'',196.2,80.0,6' 8.00'',102.0,8' 6.00'',8.6,8.25,10.0,25.5,31.5,11.42,3.16,3.4
1631213,Tyrese Martin,2022,2,21,51,1610612744,Golden State,Warriors,GSW,Connecticut,[College/University],SG-SF,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1631120,J.D. Davison,2022,2,23,53,1610612738,Boston,Celtics,BOS,Alabama,[College/University],PG,72.5,6' 0.50'',74.5,6' 2.50'',191.8,78.5,6' 6.50'',99.5,8' 3.50'',7.8,8.5,9.5,30.0,37.0,11.38,3.23,3.26
1631133,Jabari Walker,2022,2,27,57,1610612757,Portland,Trail Blazers,POR,Colorado,[College/University],PF,78.75,6' 6.75'',80.0,6' 8.00'',213.8,82.75,6' 10.75'',105.0,8' 9.00'',12.1,8.75,9.75,29.5,32.5,11.53,3.12,3.24
1630656,Hugo Besson,2022,2,28,58,1610612754,Indiana,Pacers,IND,Breakers (New Zealand),[Other Team/Club],SG,76.5,6' 4.50'',77.75,6' 5.75'',180.4,77.5,6' 5.50'',102.0,8' 6.00'',8.8,7.5,8.5,24.5,31.5,11.36,3.25,3.4
1641705,Victor Wembanyama,2023,1,1,1,1610612759,San Antonio,Spurs,SAS,Metropolitans 92 (France),[Other Team/Club],C,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1641706,Brandon Miller,2023,1,2,2,1610612766,Charlotte,Hornets,CHA,Alabama,[College/University],SF,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630703,Scoot Henderson,2023,1,3,3,1610612757,Portland,Trail Blazers,POR,Ignite (G League),[Other Team/Club],PG,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1641708,Amen Thompson,2023,1,4,4,1610612745,Houston,Rockets,HOU,Overtime Elite,[Other Team/Club],SG,77.75,6' 5.75'',0.0,0,214.2,84.0,7' 0.00'',103.5,8' 7.50'',0.0,8.5,8.5,0.0,0.0,0.0,0.0,0.0
1641709,Ausar Thompson,2023,1,5,5,1610612765,Detroit,Pistons,DET,Overtime Elite,[Other Team/Club],SG,77.75,6' 5.75'',0.0,0,218.2,84.0,7' 0.00'',104.0,8' 8.00'',0.0,8.75,9.25,0.0,0.0,0.0,0.0,0.0
1641710,Anthony Black,2023,1,6,6,1610612753,Orlando,Magic,ORL,Arkansas,[College/University],PG,77.75,6' 5.75'',0.0,0,210.0,79.5,6' 7.50'',102.5,8' 6.50'',0.0,8.25,9.5,32.0,39.0,11.04,0.0,3.35
1641731,Bilal Coulibaly,2023,1,7,7,1610612754,Indiana,Pacers,IND,Metropolitans 92 (France),[Other Team/Club],SG-SF,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1641716,Jarace Walker,2023,1,8,8,1610612764,Washington,Wizards,WAS,Houston,[College/University],PF,78.5,6' 6.50'',0.0,0,248.6,86.5,7' 2.50'',104.5,8' 8.50'',0.0,9.0,10.0,34.5,38.0,10.89,0.0,3.2
1641707,Taylor Hendricks,2023,1,9,9,1610612762,Utah,Jazz,UTA,Central Florida,[College/University],PF,80.25,6' 8.25'',0.0,0,213.6,84.5,7' 0.50'',107.0,8' 11.00'',0.0,9.25,10.25,32.5,36.0,11.27,0.0,3.32
1641717,Cason Wallace,2023,1,10,10,1610612742,Dallas,Mavericks,DAL,Kentucky,[College/University],PG,74.5,6' 2.50'',0.0,0,195.2,80.5,6' 8.50'',101.0,8' 5.00'',0.0,8.5,9.25,28.0,36.0,10.82,0.0,3.34
1641724,Jett Howard,2023,1,11,11,1610612753,Orlando,Magic,ORL,Michigan,[College/University],SF,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1641726,Dereck Lively II,2023,1,12,12,1610612760,Oklahoma City,Thunder,OKC,Duke,[College/University],C,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1641711,Gradey Dick,2023,1,13,13,1610612761,Toronto,Raptors,TOR,Kansas,[College/University],SG,78.25,6' 6.25'',0.0,0,204.0,80.75,6' 8.75'',101.0,8' 5.00'',0.0,8.25,9.0,29.0,34.0,11.13,2.98,3.5
1641722,Jordan Hawkins,2023,1,14,14,1610612740,New Orleans,Pelicans,NOP,Connecticut,[College/University],SG,76.25,6' 4.25'',0.0,0,186.0,78.75,6' 6.75'',101.5,8' 5.50'',0.0,8.25,8.75,0.0,0.0,0.0,0.0,0.0
1641723,Kobe Bufkin,2023,1,15,15,1610612737,Atlanta,Hawks,ATL,Michigan,[College/University],SG,76.25,6' 4.25'',0.0,0,186.8,79.75,6' 7.75'',102.5,8' 6.50'',0.0,8.0,9.25,29.0,36.0,11.71,0.0,3.26
1641718,Keyonte George,2023,1,16,16,1610612762,Utah,Jazz,UTA,Baylor,[College/University],SG,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1641720,Jalen Hood-Schifino,2023,1,17,17,1610612747,Los Angeles,Lakers,LAL,Indiana,[College/University],PG,76.25,6' 4.25'',0.0,0,216.6,82.25,6' 10.25'',100.5,8' 4.50'',0.0,9.0,9.75,0.0,0.0,0.0,0.0,0.0
1631170,Jaime Jaquez Jr.,2023,1,18,18,1610612748,Miami,Heat,MIA,California-Los Angeles,[College/University],SF,78.0,6' 6.00'',0.0,0,226.4,81.5,6' 9.50'',99.5,8' 3.50'',0.0,8.5,9.5,34.5,39.0,11.21,0.0,3.33
1641764,Brandin Podziemski,2023,1,19,19,1610612744,Golden State,Warriors,GSW,Santa Clara,[College/University],SG,75.75,6' 3.75'',0.0,0,203.8,77.5,6' 5.50'',96.5,8' 0.50'',0.0,8.25,10.0,31.5,39.0,11.16,3.2,3.21
1641715,Cam Whitmore,2023,1,20,20,1610612745,Houston,Rockets,HOU,Villanova,[College/University],SF,77.75,6' 5.75'',0.0,0,235.0,80.5,6' 8.50'',103.5,8' 7.50'',0.0,8.0,8.25,31.5,40.5,10.82,3.33,3.2
1641730,Noah Clowney,2023,1,21,21,1610612751,Brooklyn,Nets,BKN,Alabama,[College/University],PF,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1641727,Dariq Whitehead,2023,1,22,22,1610612751,Brooklyn,Nets,BKN,Duke,[College/University],SG,77.75,6' 5.75'',0.0,0,217.2,82.25,6' 10.25'',103.5,8' 7.50'',0.0,8.5,10.0,0.0,0.0,0.0,0.0,0.0
1631200,Kris Murray,2023,1,23,23,1610612757,Portland,Trail Blazers,POR,Iowa,[College/University],PF,79.75,6' 7.75'',0.0,0,212.8,83.75,6' 11.75'',106.0,8' 10.00'',0.0,8.5,9.0,29.5,35.0,11.11,0.0,3.3
1641765,Olivier-Maxence Prosper,2023,1,24,24,1610612758,Sacramento,Kings,SAC,Marquette,[College/University],PF,78.75,6' 6.75'',0.0,0,212.4,85.0,7' 1.00'',104.0,8' 8.00'',0.0,8.25,10.0,35.0,40.5,10.59,3.0,3.21
1631204,Marcus Sasser,2023,1,25,25,1610612763,Memphis,Grizzlies,MEM,Houston,[College/University],PG,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1641767,Ben Sheppard,2023,1,26,26,1610612754,Indiana,Pacers,IND,Belmont,[College/University],SG,77.25,6' 5.25'',0.0,0,194.6,79.75,6' 7.75'',100.0,8' 4.00'',0.0,8.5,9.5,29.5,35.5,10.88,2.98,3.17
1641733,Nick Smith Jr.,2023,1,27,27,1610612766,Charlotte,Hornets,CHA,Arkansas,[College/University],SG,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1641729,Brice Sensabaugh,2023,1,28,28,1610612762,Utah,Jazz,UTA,Ohio State,[College/University],SF,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1631124,Julian Strawther,2023,1,29,29,1610612754,Indiana,Pacers,IND,Gonzaga,[College/University],SF,77.75,6' 5.75'',79.0,6' 7.00'',207.6,81.5,6' 9.50'',104.5,8' 8.50'',7.9,8.25,8.5,28.5,35.0,10.3,3.37,3.26
1641738,Kobe Brown,2023,1,30,30,1610612746,LA,Clippers,LAC,Missouri,[College/University],PF,78.5,6' 6.50'',0.0,0,252.2,84.75,7' 0.75'',106.5,8' 10.50'',0.0,8.75,9.75,28.5,32.0,11.39,3.23,3.33
1641762,James Nnaji,2023,2,1,31,1610612765,Detroit,Pistons,DET,FC Barcelona Basquet (Spain),[Other Team/Club],C,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629618,Jalen Pickett,2023,2,2,32,1610612754,Indiana,Pacers,IND,Penn State,[College/University],PG,74.0,6' 2.00'',0.0,0,197.8,79.25,6' 7.25'',98.5,8' 2.50'',0.0,8.5,7.5,28.5,33.0,11.91,3.41,3.35
1631159,Leonard Miller,2023,2,3,33,1610612759,San Antonio,Spurs,SAS,Ignite (G League),[Other Team/Club],SF,80.5,6' 8.50'',82.0,6' 10.00'',211.0,86.0,7' 2.00'',106.5,8' 10.50'',5.7,9.25,10.5,30.0,36.5,11.11,3.02,3.36
